time_candle,symbol,position,action,price,balance
1586975220,,Short,Close,36.09,8332.86564682201
1586981160,,Long,Open,35.91,
1586984940,,Long,Close,36.07,8353.253437847625
1587033720,,Long,Open,38.45,
1587041640,,Long,Close,39.17,8492.653921616917
1587045240,,Long,Open,38.68,
1587052620,,Long,Close,39.1,8567.700175763986
1587087000,,Short,Open,38.78,
1587103200,,Short,Close,38.29,8658.604402538607
1587108780,,Short,Open,38.39,
1587123000,,Short,Close,38.46,8625.530744044514
1587178800,,Long,Open,40.9,
1587179340,,Long,Close,41.49,8732.457800226557
1587189960,,Long,Open,41.39,
1587196260,,Long,Close,41.3,8696.042670574005
1587441600,,Short,Open,42.63,
1587451680,,Short,Close,42.35,8735.65321633455
1618081672,ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,,,,10000
1582523460,,Short,Open,61.48,
1582528500,,Short,Close,60.63,10117.979830839296
1582529760,,Short,Open,61.36,
1582537860,,Short,Close,61.11,10138.885265698385
1582797600,,Long,Open,51.98,
1582804800,,Long,Close,52.77,10272.391641399809
1582939980,,Long,Open,51.1,
1582948800,,Long,Close,51.32,10295.98396787798
1582997940,,Short,Open,49.97,
1583007480,,Short,Close,49.74,10322.687180250143
1583036280,,Long,Open,50.37,
1583040600,,Long,Close,50.59,10347.037819336054
1583132400,,Long,Open,49.76,
1583139600,,Long,Close,49.99,10374.074030294056
1618081698,ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,,,,10000
1581500520,,Short,Open,73.37,
1581509340,,Short,Close,73.53,9958.236336377266
1581512040,,Short,Open,73.79,
1581519960,,Short,Close,73.06,10036.639060079418
1581589620,,Short,Open,71.78,
1581607800,,Short,Close,72.47,9920.27948508615
1581615540,,Short,Open,71.73,
1581624180,,Short,Close,71.83,9886.636557614493
1581711120,,Long,Open,72.4,
1581721560,,Long,Close,72.59,9892.75698648897
1581725880,,Long,Open,72.58,
1581744060,,Long,Close,71.18,9682.531129976418
1581751080,,Short,Open,70.86,
1581763140,,Short,Close,70.88,9660.438671140762
1581773220,,Short,Open,70.89,
1581778800,,Short,Close,70.71,9665.597991328228
1581899580,,Long,Open,59.61,
1581917760,,Long,Close,57.25,9264.364603817043
1581933780,,Long,Open,58.24,
1581942960,,Long,Close,59.95,9517.305300186024
1581977700,,Long,Open,64.2,
1581988500,,Long,Close,64.03,9473.119505516655
1581999840,,Long,Open,63.94,
1582000020,,Long,Close,64.42,9525.146103038664
1582011720,,Short,Open,64.0,
1582015500,,Short,Close,62.5,9728.894931398976
1582023960,,Short,Open,62.52,
1582027560,,Short,Close,61.91,9804.170933224232
1582067700,,Long,Open,65.62,
1582068960,,Long,Close,66.11,9857.626225459662
1618081747,XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,,,,10000
1609110720,,Short,Open,2.0182,
1609128000,,Short,Close,2.0163,9989.395500941433
1609138980,,Short,Open,2.0175,
1609157160,,Short,Close,2.0633,9743.097361580081
1609313040,,Short,Open,2.0185,
1609316820,,Short,Close,2.0106,9761.66741071036
1609324200,,Short,Open,2.0099,
1609327980,,Short,Close,1.9833,9871.07637720674
1609332120,,Short,Open,1.9791,
1609336620,,Short,Close,1.9779,9857.307445143219
1609413480,,Long,Open,2.0086,
1609423920,,Long,Close,2.0023,9806.737092509931
1609448760,,Long,Open,2.0062,
1609456140,,Long,Close,2.0102,9806.637372922309
1609531560,,Short,Open,2.019,
1609544880,,Short,Close,2.0015,9871.854668616328
1609556940,,Short,Open,1.9962,
1609575120,,Short,Close,1.9983,9841.746550394972
1609589880,,Long,Open,2.0134,
1609592220,,Long,Close,2.0468,9984.99983394742
1609685460,,Long,Open,2.1037,
1609689600,,Long,Close,2.1878,10363.403656147146
1609761600,,Short,Open,2.1395,
1609776360,,Short,Close,2.1426,10327.690965109034
1609906500,,Short,Open,2.3374,
1609910460,,Short,Close,2.3587,10213.110770172183
1610105580,,Long,Open,2.5042,
1610112240,,Long,Close,2.5211,10261.471534045097
1610119260,,Long,Open,2.4791,
1610137440,,Long,Close,2.3721,9798.940806202476
1610165520,,Long,Open,2.4934,
1610179740,,Long,Close,2.4897,9764.831186071991
1610193420,,Long,Open,2.5373,
1610197020,,Long,Close,2.5747,9888.94802864068
1610219880,,Long,Open,2.6308,
1610236800,,Long,Close,2.6633,9991.090472141314
1610427240,,Long,Open,2.3321,
1610432280,,Long,Close,2.4393,10429.451762238717
1610434800,,Long,Open,2.3735,
1610452980,,Long,Close,2.3467,10291.065878047062
1610517780,,Short,Open,2.2941,
1610535960,,Short,Close,2.3643,9956.204526122
1610550000,,Long,Open,2.3769,
1610553600,,Long,Close,2.4015,10039.128915454168
1610609400,,Short,Open,2.4635,
1610614260,,Short,Close,2.4477,10083.30923297964
1610622900,,Long,Open,2.5125,
1610634960,,Long,Close,2.5084,10046.72116785915
1610686080,,Short,Open,2.5958,
1610689860,,Short,Close,2.5486,10208.944093750839
1610774100,,Long,Open,2.7799,
1610778780,,Long,Close,2.8355,10392.304059813247
1610924040,,Long,Open,3.0237,
1610932680,,Long,Close,3.021,10362.258247698657
1611168480,,Long,Open,2.8099,
1611169020,,Long,Close,2.8277,10407.044710389502
1611175320,,Long,Open,2.8407,
1611186660,,Long,Close,2.9319,10719.678092589222
1611191340,,Long,Open,2.8626,
1611203580,,Long,Close,2.8374,10604.060151845468
1611300600,,Long,Open,2.7452,
1611309600,,Long,Close,2.84,10948.309693129333
1611332100,,Long,Open,2.9239,
1611342720,,Long,Close,3.074,11487.326443683507
1611348120,,Long,Open,3.0228,
1611362520,,Long,Close,3.0249,11472.316306728613
1611469260,,Short,Open,3.1718,
1611481680,,Short,Close,3.161,11488.356860470047
1611546480,,Long,Open,3.0794,
1611551880,,Long,Close,3.1197,11615.427175363118
1611556200,,Long,Open,3.113,
1611556560,,Long,Close,3.1358,11677.099011702752
1611558900,,Long,Open,3.1109,
1611559440,,Long,Close,3.1449,11781.112239075565
1611705420,,Long,Open,2.9074,
1611723600,,Long,Close,2.7844,11260.136981717356
1611811800,,Long,Open,2.9498,
1611821520,,Long,Close,2.9742,11330.571432707882
1611965340,,Short,Open,2.9059,
1611966780,,Short,Close,2.8923,11360.83281984758
1611981900,,Short,Open,2.8561,
1611982980,,Short,Close,2.8367,11415.12503901291
1612226700,,Long,Open,2.8962,
1612237140,,Long,Close,2.8787,11323.457982496668
1612347480,,Short,Open,2.9923,
1612353240,,Short,Close,2.9929,11298.545088307592
1612497960,,Long,Open,3.0468,
1612503720,,Long,Close,3.0921,11443.599450249701
1612514340,,Long,Open,3.1118,
1612517040,,Long,Close,3.1773,11661.10580249753
1612592460,,Short,Open,3.245,
1612597140,,Short,Close,3.2045,11783.031737404446
1612650240,,Long,Open,3.2365,
1612657440,,Long,Close,3.2437,11785.626079569154
1612666620,,Short,Open,3.1275,
1612671840,,Short,Close,3.111,11824.108833693714
1612704060,,Long,Open,3.3537,
1612722240,,Long,Close,3.2035,11271.960993362656
1612724220,,Short,Open,3.2258,
1612727640,,Short,Close,3.194,11360.314046659505
1618081823,XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,,,,10000
